Unnamed: 0,Composition,MaterialId,Reduced Formula,Elements,NSites,Volume,Density,Point Group,Space Group,Space Group Number,Crystal System,Corrected Energy,Formation Energy Per Atom,Decomposition Energy Per Atom,Dimensionality Cheon,Bandgap,Is Train,Decomposition Energy Per Atom All,Decomposition Energy Per Atom Relative,Decomposition Energy Per Atom MP,Decomposition Energy Per Atom MP OQMD
333272,Hf2Lu4O12Zr1,ddaee27b0b,Lu4Hf2ZrO12,"['O', 'Zr', 'Lu', 'Hf']",19,241.9622,9.1966,1,P1,1,triclinic,-183.1416,-4.0642,-0.0063,3D,4.4299,False,0.0,,-0.0063,-0.0057
344145,Al5Hg3O4Zr12,e4e2c81d7d,Zr12Al5Hg3O4,"['O', 'Al', 'Zr', 'Hg']",24,416.0124,7.5655,3,R3,146,trigonal,-171.6024,-1.2333,-0.0109,3D,0.0023,False,-0.0,,-0.0109,-0.0085
344465,O12Te2Zn2Zr2,e519d33de4,ZrZnTeO6,"['O', 'Zn', 'Zr', 'Te']",18,223.2322,5.6568,-42m,P-42_1m,113,tetragonal,-127.4961,-2.3455,-0.0466,3D,2.7149,True,0.0,,-0.0466,-0.0391
347916,Hf9O6Re3Ta5Zr9,e769bcff37,Hf9Zr9Ta5(ReO2)3,"['O', 'Zr', 'Hf', 'Ta', 'Re']",32,559.164,11.8395,1,P1,1,triclinic,-333.2606,-1.2627,-0.0395,3D,0.0059,True,0.0,,-0.0395,-0.0119
348484,O2Sn6Ti3Zr7,e7cd5aba76,Zr7Ti3(Sn3O)2,"['O', 'Ti', 'Zr', 'Sn']",18,341.1869,7.429,32,P312,149,trigonal,-137.4167,-1.1079,-0.0201,3D,0.0073,True,0.0,,-0.0201,-0.0197
353738,Hf10O6Re4Ta4Zr8,eb3530b6cf,Hf5Zr4Ta2Re2O3,"['O', 'Zr', 'Hf', 'Ta', 'Re']",32,553.0804,12.2475,1,P1,1,triclinic,-336.0952,-1.2889,-0.0436,3D,0.0013,True,0.0,,-0.0436,-0.0212
354906,Ir2O4Pd5Rh1Zr16,ebf94a0a1c,Zr16Ir2Pd5RhO4,"['O', 'Zr', 'Rh', 'Pd', 'Ir']",28,496.32,8.5082,m,Cm,8,monoclinic,-244.3387,-1.3158,-0.0217,3D,0.0014,True,0.0,,-0.0217,-0.0109
355378,Li12O14Sn3Zr1,ec48fa06bb,Li12ZrSn3O14,"['Li', 'O', 'Zr', 'Sn']",30,313.6283,3.9955,1,P1,1,triclinic,-184.093,-2.3779,-0.013,intercalated ion,2.5336,True,0.0,,-0.013,-0.0015
361779,Cs2Np3O12Zr1,f0853c7113,Cs2ZrNp3O12,"['O', 'Zr', 'Cs', 'Np']",18,339.1151,6.17,2,C2,5,monoclinic,-167.168,-3.2561,-0.1716,intercalated ion,0.2656,True,0.0,,-0.1716,-0.1681
368600,O6Rh1Ta7Zr18,f5152a6734,Zr18Ta7RhO6,"['O', 'Zr', 'Rh', 'Ta']",32,576.0184,8.9585,mm2,Amm2,38,orthorhombic,-313.0059,-1.2216,-0.0184,3D,0.0022,True,0.0,,-0.0184,-0.0138
371516,O2P1Pd1Zr6,f715b1d72b,Zr6PPdO2,"['O', 'P', 'Zr', 'Pd']",10,168.0164,7.0836,mm2,Amm2,38,orthorhombic,-88.3358,-1.656,-0.0096,3D,0.0018,True,-0.0,,-0.0096,-0.0006
