Unnamed: 0,Composition,MaterialId,Reduced Formula,Elements,NSites,Volume,Density,Point Group,Space Group,Space Group Number,Crystal System,Corrected Energy,Formation Energy Per Atom,Decomposition Energy Per Atom,Dimensionality Cheon,Bandgap,Is Train,Decomposition Energy Per Atom All,Decomposition Energy Per Atom Relative,Decomposition Energy Per Atom MP,Decomposition Energy Per Atom MP OQMD
184028,B6Ce2O18Y4,7a7d28a8b2,CeY2(BO3)3,"['B', 'O', 'Y', 'Ce']",30,348.6457,4.7091,2,C2,5,monoclinic,-271.9226,-3.5017,-0.0115,3D,0.0001,True,0.0,,-0.0115,-0.0023
184200,As3B3O15Sr3,7a9b29be60,SrBAsO5,"['B', 'O', 'As', 'Sr']",24,313.321,4.0281,3,P3_1,144,trigonal,-176.547,-2.6351,-0.0042,intercalated ion,3.393,True,-0.0,,-0.0042,-0.0042
192844,B20Br4O36Pb4Sn4,80624a91ae,SnB5PbBrO9,"['B', 'O', 'Br', 'Sn', 'Pb']",68,889.5154,4.5091,2,P2,3,monoclinic,-519.7178,-2.5083,-0.0275,3D,2.7878,True,-0.0,,-0.0275,-0.0021
193197,As2B2Ba1O7,809dab1d07,BaB2As2O7,"['B', 'O', 'As', 'Ba']",12,159.8563,4.371,32,R32,155,trigonal,-89.4695,-2.5198,-0.0203,intercalated ion,3.7891,True,0.0,,-0.0203,-0.0199
195262,Ac2B10Cd1O19,81efc4f9ae,Ac2CdB10O19,"['B', 'O', 'Cd', 'Ac']",32,340.0602,4.7781,2,C2,5,monoclinic,-265.9294,-2.9987,-0.1078,3D,,False,0.0,,-0.1078,-0.1078
199983,B4K4Mg3O32P8Zn1,8526297176,K4Mg3ZnB4(PO4)8,"['B', 'O', 'Mg', 'P', 'K', 'Zn']",52,707.9434,2.5748,1,P1,1,triclinic,-384.9084,-2.8086,-0.0073,intercalated ion,,False,0.0,,-0.0073,-0.007
200181,B16Ca5Cd3O40Sr8,85487ab020,Sr8Ca5Cd3(B2O5)8,"['B', 'O', 'Ca', 'Sr', 'Cd']",72,926.9579,3.6751,1,P1,1,triclinic,-550.1655,-3.0426,-0.0007,intercalated ion,3.8735,True,0.0,,-0.0007,-0.0007
200197,As2B2Cd6O14,854b44a3bc,Cd3BAsO7,"['B', 'O', 'As', 'Cd']",24,347.3407,5.115,m,Cm,8,monoclinic,-142.3141,-1.8678,-0.0065,3D,1.7593,True,0.0,,-0.0065,-0.0027
205100,B12In4O20,8885a59bd1,InB3O5,"['B', 'O', 'In']",36,484.9427,3.1126,222,P2_12_12_1,19,orthorhombic,-281.695,-2.5438,-0.015,3D,3.2537,True,0.0,,-0.015,-0.015
207621,B4Cs1Li4Na2O12Rb5,8a32b34d66,CsRb5Na2Li4(BO3)4,"['Li', 'B', 'O', 'Na', 'Rb', 'Cs']",28,456.6565,3.1608,1,P1,1,triclinic,-167.7315,-2.3414,-0.0783,intercalated ion,,False,0.0,,-0.0783,-0.0117
209027,B2Bi6O18W2,8b1eef5225,Bi3BWO9,"['B', 'O', 'W', 'Bi']",28,398.8298,8.0405,6,P6_3,173,hexagonal,-210.2064,-2.0903,-0.0139,3D,2.8592,True,0.0,,-0.0139,-0.0139
213182,Ac2B4O12Y2,8ddae5284a,AcY(BO3)2,"['B', 'O', 'Y', 'Ac']",20,263.1834,5.4706,2,P2_1,4,monoclinic,-177.1497,-3.4941,-0.0941,,,,0.0,,-0.0941,-0.0853
218983,B24Ba6Be4O52Sr6,91b72252bd,Ba3Sr3Be2(B6O13)2,"['Be', 'B', 'O', 'Sr', 'Ba']",92,1127.238,3.6491,2,P2_1,4,monoclinic,-741.0513,-3.1179,-0.0007,intercalated ion,,True,-0.0,,-0.0007,-0.0007
